"id","name","lastname","phone","street","city","buildingNumber"
"957","Arystarch","Michałowski","95-484-01-30","ul. Pietrzyk 6611","Jędrzejów","46"
"958","Irma","Raczyński","13-114-54-98","al. Pietruszka 03764","Krzepice","16"
"959","Hanna","Polak","87-391-67-24","al. Duszyński 06847","Kudowa-Zdrój","95"
"960","Ireneusz","Skowron","18-020-24-31","ul. Wiśniewski 5694","Karczew","32"
"961","Krzysztof","Orzechowski","44-080-70-77","al. Jaworski 034","Sława","83"
"962","Maja","Cieśla","86-238-41-26","ul. Antczak 159","Daleszyce","9"
"963","Agata","Rojek","15-423-07-90","ul. Domagała 62499","Szczytna","75"
"964","Cecylia","Jaśkiewicz","71-595-05-23","ul. Kwaśniewski 501","Gostyń","49"
"965","Emilia","Tokarski","87-626-84-79","al. Gruszka 60288","Sędziszów Małopolski","89"
"966","Alina","Siedlecki","33-710-04-86","al. Jędrzejczyk 653","Zambrów","31"
"967","Eugenia","Mikołajczyk","95-395-80-63","al. Tomczyk 49785","Kraśnik","60"
"968","Włodzimierz","Kosowski","52-162-44-64","ul. Grzyb 86978","Golina","18"
"969","Judyta","Frąckowiak","42-551-36-41","al. Kołodziejski 0380","Błaszki","7"
"970","Michał","Tokarski","85-197-18-79","al. Knapik 861","Biała Podlaska","74"
"971","Sylwia","Bilski","67-565-76-90","al. Kurowski 37892","Mielec","47"
"972","Rebeka","Matuszak","89-191-62-75","al. Żebrowski 47636","Rudnik nad Sanem","65"
"973","Filemon","Niewiadomski","77-606-76-25","ul. Cichoń 6575","Szydłowiec","33"
"974","Salwator","Chudzik","89-776-04-42","ul. Gajewski 8019","Resko","35"
"975","Florian","Leśniak","77-300-37-37","al. Kucharski 1186","Lesko","27"
"976","Miron","Winiarski","65-790-56-61","ul. Kita 037","Łaskarzew","86"
"977","Liza","Szymkowiak","77-202-75-16","al. Górny 561","Lubomierz","13"
"978","Bernard","Czajka","94-998-12-24","ul. Kosiński 90913","Świebodzice","81"
"979","Elżbieta","Świątek","41-523-88-06","ul. Bilski 9096","Miłosław","55"
"980","Irena","Serafin","68-070-42-67","al. Januszewski 5434","Dziwnów","29"
"981","Ludwika","Łapiński","76-976-96-66","al. Włodarczyk 518","Sośnicowice","80"
"982","Aleksy","Barański","54-191-78-13","ul. Marchewka 48888","Ropczyce","96"
"983","Brajan","Kwieciński","32-849-27-86","ul. Kos 10352","Bielsk Podlaski","72"
"984","Ireneusz","Kaczor","75-213-54-83","al. Lewandowski 673","Siedlce","19"
"985","Renata","Kępa","56-723-77-77","ul. Matusiak 570","Poręba","98"
"986","Jozue","Strzelczyk","61-761-37-83","ul. Nowakowski 41673","Narol","12"
"987","Kalistrat","Król","77-086-00-69","ul. Juszczak 1980","Recz","42"
"988","Rachela","Filipowicz","23-589-26-45","ul. Falkowski 9734","Pilawa","39"
"989","Zachary","Juszczak","68-378-94-02","al. Jackowski 3366","Przeworsk","9"
"990","Jadwiga","Skóra","84-343-80-89","al. Lisowski 47529","Bodzentyn","84"
"991","Pelagia","Grześkowiak","67-699-96-08","al. Romanowski 327","Wałbrzych","55"
"992","Tamara","Mikołajczyk","14-717-40-27","ul. Niewiadomski 8305","Strzelin","69"
"993","Rufina","Sołtysiak","15-879-14-53","al. Walczak 99349","Witkowo","75"
"994","Malwina","Zajączkowski","94-620-54-42","ul. Andrzejczak 62926","Czerwionka-Leszczyny","44"
"995","Henryk","Pilarski","46-264-79-55","ul. Jakubiak 282","Leśna","53"
"996","Franciszek","Mroczkowski","24-270-47-56","ul. Nowicki 4917","Boguchwała","54"
"997","Porfiriusz","Michalczyk","82-814-14-61","ul. Grudzień 74245","Łaszczów","21"
"998","Anna","Frączek","42-133-57-79","ul. Janas 944","Szlichtyngowa","65"
"999","Władysław","Wojtkowiak","56-322-27-08","al. Marzec 514","Ustrzyki Dolne","77"
"1000","Atanazy","Jackowski","81-068-71-47","al. Różański 805","Leszno","42"
